model,label,metric,value,seed
SMP,holdout_friesland,SI,0.05894571911149828,13
SMP,holdout_friesland,DARD,0.4025244888545951,13
SMP,holdout_friesland,DailyLoc,0.12877989640246304,13
SMP,holdout_friesland,participation_jsd,0.04880251783959288,13
SMP,holdout_friesland,duration_jsd,0.1317131717960602,13
SMP,holdout_friesland,duration_wass,38.13088814674548,13
SMP,holdout_friesland,departure_jsd,0.06836543721837036,13
SMP,holdout_friesland,departure_wass,47.58251982615346,13
SMP,holdout_friesland,bigram_jsd,0.3036153478883043,13
SMP,holdout_friesland,log_likelihood,,13
SMP,train_10provinces,SD,0.007963132779346273,14
SMP,train_10provinces,SI,0.07759285114972089,14
SMP,train_10provinces,DARD,0.3140151870628985,14
SMP,train_10provinces,DailyLoc,0.13206024430616933,14
SMP,train_10provinces,participation_jsd,0.04263722368062471,14
SMP,train_10provinces,duration_jsd,0.07438089974178828,14
SMP,train_10provinces,duration_wass,45.50273836758492,14
SMP,train_10provinces,departure_jsd,0.06436124566048144,14
SMP,train_10provinces,departure_wass,50.6656522483912,14
SMP,train_10provinces,bigram_jsd,0.2534167978696314,14
SMP,train_10provinces,log_likelihood,-1.2176143262852934,14
SMP,holdout_utrecht,SD,0.010511858855444174,14
SMP,holdout_utrecht,SI,0.08069362346413876,14
SMP,holdout_utrecht,DARD,0.32177284344411194,14
SMP,holdout_utrecht,DailyLoc,0.13016028157354811,14
SMP,holdout_utrecht,participation_jsd,0.03744752923113601,14
SMP,holdout_utrecht,duration_jsd,0.07595315418795297,14
SMP,holdout_utrecht,duration_wass,40.425996851037375,14
SMP,holdout_utrecht,departure_jsd,0.0661457865285707,14
SMP,holdout_utrecht,departure_wass,44.057316434050826,14
SMP,holdout_utrecht,bigram_jsd,0.2498503984423696,14
SMP,holdout_utrecht,log_likelihood,,14
SMP,holdout_friesland,SD,0.023133083840417696,14
SMP,holdout_friesland,SI,0.07118029774086636,14
SMP,holdout_friesland,DARD,0.404040909928523,14
SMP,holdout_friesland,DailyLoc,0.12858130782314084,14
SMP,holdout_friesland,participation_jsd,0.04661747008256133,14
SMP,holdout_friesland,duration_jsd,0.11390971253211551,14
SMP,holdout_friesland,duration_wass,43.89858902118169,14
SMP,holdout_friesland,departure_jsd,0.07699486060111338,14
SMP,holdout_friesland,departure_wass,54.57168096706006,14
